proto,conn_state,history,label,id.orig_p,id.resp_p,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,orig_ip_1,orig_ip_2,orig_ip_3,orig_ip_4,resp_ip_1,resp_ip_2,resp_ip_3,resp_ip_4
tcp,S0,S,Malicious,43668.613,2507.8477,-0.00068733643,2.8171093,176.01537,0.119299434,0.9521628,192.00703,167.95343,100.01711,102.97999,124.37947,172.74199,97.427284,127.572914
tcp,S0,S,Malicious,47913.24,-194.46095,-0.01851926,0.95249474,56.982944,0.17904544,-4.6630087,192.06705,167.89392,99.990776,103.076614,123.989044,160.7661,161.99684,163.74289
udp,S0,D,Benign,44065.95,13275.43,-0.062564865,0.995357,36.24115,-0.024123337,12.789559,192.00473,167.9401,99.94959,103.04938,139.28828,103.83069,149.34781,154.40749
tcp,S0,S,Malicious,39896.164,8730.39,-0.017440204,0.9925404,63.292904,0.13451931,-8.519189,192.10144,167.9912,99.97983,102.96778,166.94669,196.29843,161.25697,96.75542
udp,S0,D,Benign,43991.33,7929.494,-0.06691263,0.8011063,43.714848,-0.089378044,4.0878725,191.99944,167.94884,100.01087,102.91471,188.59734,173.63011,127.72812,135.13771
udp,S0,D,Benign,43614.863,17246.594,0.056377623,0.924529,45.0679,-0.074630275,3.1651597,192.07826,167.90799,100.03563,102.92128,56.588734,53.96515,139.49513,100.52035
tcp,S0,S,Benign,41210.934,35996.75,-0.06467499,1.0997024,60.50364,0.1127261,-6.8398924,191.94832,168.06943,100.03416,102.974846,115.046936,154.59099,87.78557,130.25037
tcp,S0,S,Malicious,41472.984,9976.341,0.08741503,1.0784571,61.270985,0.08966165,2.760131,191.95235,167.87605,100.031075,102.9117,78.427246,177.43596,107.904045,124.22092
tcp,S0,S,Malicious,51288.59,2893.084,-0.026252925,0.9174311,58.91644,0.083095506,2.1980472,192.04672,168.00574,100.02236,103.03996,121.986404,169.04968,156.09204,146.46738
tcp,S0,S,Malicious,45454.44,106.52635,0.05317838,1.009059,58.675564,0.04380515,-11.436959,192.0342,167.91042,99.9946,103.08826,178.03352,73.90084,177.22223,152.28784
tcp,S0,S,Malicious,52941.85,2944.2002,0.024517823,0.9630208,60.378483,0.053849366,-8.220408,191.9589,167.96898,100.008,103.0089,149.37408,82.2129,201.25331,82.02696
tcp,S0,S,Malicious,39603.855,1742.2598,0.04433786,1.2639453,76.84717,0.010882008,-7.261403,191.9857,167.9298,99.9643,103.01881,57.879475,153.29929,192.08078,145.89369
tcp,S0,S,Benign,49517.61,7318.625,-0.016927075,1.3433368,64.82334,-0.15971567,-14.529849,191.98064,168.09064,100.10374,102.94343,55.367977,167.90384,74.75032,84.28329
tcp,S0,S,Malicious,52513.125,8106.092,-0.008541199,1.0948013,64.63653,-0.11404742,-15.114108,192.07642,167.97949,100.041435,103.0237,55.156216,101.50575,190.53549,97.05669
tcp,S0,S,Malicious,48263.95,-446.793,-0.06734175,0.9330286,53.92549,0.17184176,-5.082327,192.05856,167.86316,99.95706,102.95008,150.36046,126.43707,99.10171,170.18483
udp,S0,D,Benign,43965.77,10765.438,0.04790994,1.0523843,42.25941,0.014377239,-1.7842636,192.04468,168.02133,99.98487,103.033615,55.076267,133.0907,111.79026,127.085014
udp,S0,D,Benign,43531.305,17462.9,0.03938292,1.0282053,39.317608,-0.111362234,-0.68870157,191.9147,167.9802,100.03536,102.92511,133.78412,80.85862,162.71555,53.90986
udp,S0,D,Benign,43423.2,26696.309,0.036330923,0.86027753,39.84628,-0.13140334,-14.759612,192.05742,168.01707,100.04704,102.93379,167.05066,89.98073,133.4528,95.39022
udp,S0,D,Benign,43476.375,11173.13,0.07077107,0.98099726,35.831276,-0.010074389,-9.493459,191.95126,167.93442,100.07529,103.03822,74.85583,128.1972,62.223873,80.39535
udp,S0,D,Benign,44284.49,27010.758,0.03248071,1.0150957,35.415173,0.032263566,7.8228946,192.08179,167.83882,100.103485,103.05934,87.819664,117.43027,114.91945,125.75332
tcp,S0,S,Benign,48282.258,12262.344,0.04025369,1.0951227,71.40312,-0.034906548,-11.168752,191.98874,167.99094,99.953354,103.13963,105.6515,67.90638,126.44431,103.61422
tcp,S0,S,Malicious,38982.57,1692.7412,0.0012790042,1.0258417,63.439987,-0.038780134,1.1145973,191.93814,168.08409,99.98299,103.129196,103.21127,185.50047,111.906525,155.23543
udp,S0,D,Benign,43425.234,1378.4609,0.03850003,0.9766353,42.759853,-0.09520963,5.23759,192.02823,167.9487,100.114525,102.93131,165.20796,123.975876,201.12677,148.18744
tcp,S0,S,Malicious,42908.76,1468.2441,0.022000467,1.0025595,58.823723,-0.0995729,-0.24898525,192.06888,168.03682,100.042816,102.956314,186.24583,61.058098,137.35213,101.29853
tcp,S0,S,Malicious,46442.19,539.34766,0.027093941,0.8714731,66.99855,-0.070592344,-4.637686,191.95592,167.99583,99.94896,103.06657,159.68211,79.47327,103.717064,173.57916
tcp,S0,S,Malicious,48714.95,-505.79886,-0.015109678,1.0267755,61.913284,-0.036589753,-12.179179,191.96407,168.00558,100.03727,103.04287,159.67708,185.13045,184.01804,90.43303
tcp,S0,S,Malicious,46510.375,-629.2461,0.050328773,1.0818409,60.404804,-0.019230004,-15.670344,191.97408,167.96124,100.02465,103.01703,148.29565,168.33574,84.53362,97.32148
udp,S0,D,Benign,43668.125,7272.757,-0.008016757,0.95996064,35.912964,-0.06622115,-7.5899496,191.99446,168.1119,100.0997,102.979126,97.67692,135.2528,166.09265,86.333405
tcp,S0,S,Malicious,52915.12,3464.12,-0.03193227,0.9797358,59.28523,0.062251013,-9.6269045,191.97653,167.92844,99.99718,102.945694,156.14067,77.759544,102.794846,64.68181
tcp,S0,S,Malicious,49999.316,3321.1377,0.0510836,2.6602187,176.1168,0.040199887,5.753679,192.00333,167.94296,100.23411,102.94785,111.583374,129.47452,131.24393,173.99823
tcp,S0,S,Malicious,42270.715,-238.10353,-0.03405874,1.0004796,56.69139,0.08349863,-9.653716,192.00095,167.97588,100.01432,103.12552,179.9967,172.80798,78.052925,95.72856
tcp,S0,S,Malicious,49684.312,1805.5518,0.02878509,2.9800816,176.1168,-0.10237622,-13.905631,192.04979,168.11955,100.04776,103.0368,66.00357,142.01003,54.64842,70.42088
udp,S0,D,Benign,43595.07,13254.34,-0.0008980965,0.8163206,41.154762,-0.15902577,0.77576643,192.00745,167.93076,99.96194,103.01174,128.726,106.02576,138.68971,52.470467
udp,S0,D,Benign,44147.266,29589.238,0.0472503,0.91501117,39.585033,-0.13562496,-8.26513,191.943,167.99481,100.04001,103.06254,183.52007,129.67119,134.89215,154.27205
tcp,S0,S,Benign,48838.008,1610.919,-0.083687976,1.0794038,61.184067,-0.2175823,-10.897149,191.98033,168.07368,100.05019,102.97344,130.4269,121.83775,141.36786,81.49835
tcp,S0,S,Malicious,52941.848,8449.666,0.006186064,0.9623292,63.384964,0.05390395,4.6068935,192.00406,168.0106,100.02555,102.984,87.17064,141.25955,56.760685,120.60461
udp,S0,D,Benign,43676.004,14254.991,0.03911717,0.9006635,37.089214,-0.033077966,-2.6213417,192.00629,167.97551,99.96139,103.02774,129.39578,166.97578,165.85544,80.92322
udp,S0,D,Benign,43837.926,25191.86,-0.023109356,1.0073882,31.055864,-0.037649717,-0.96327394,191.92154,167.96657,99.98189,102.91691,116.436264,176.95491,74.34875,201.02534
udp,S0,D,Benign,43396.184,35996.758,-0.1317688,0.98218447,40.354477,-0.008406875,9.555543,191.97685,167.92679,99.95206,102.868095,105.10755,101.50313,126.600075,53.982666
tcp,S0,S,Malicious,47367.53,7885.384,-0.096473776,2.5088165,173.6919,-0.041344266,-19.72736,192.16476,167.97125,100.04231,102.99805,100.10939,109.11329,143.65654,104.61192
tcp,S0,S,Malicious,51600.72,-1002.6367,0.050697006,0.98083943,59.74177,-0.1490693,1.7359886,192.03824,168.0417,99.98565,103.05357,79.13833,153.13332,97.63577,112.8569
udp,S0,D,Benign,43588.574,11904.534,-0.0669446,1.1979699,37.496677,0.011668968,6.6443753,191.9414,168.01566,100.042404,102.96271,91.20796,167.78072,84.27191,153.53545
tcp,S0,S,Malicious,41343.594,-333.0098,-0.03599213,2.9845543,176.1168,0.026683439,-5.70642,192.00432,168.02724,100.015144,102.99905,182.48907,65.81113,172.11578,149.44753
tcp,S0,S,Benign,48864.164,35807.46,-0.010194037,1.1048765,59.660736,-0.06775421,13.397104,191.90721,168.13246,99.86223,102.93378,130.30264,57.49073,106.19183,182.06587
udp,S0,D,Benign,44254.957,28479.736,0.0025417544,1.0410733,38.703148,-0.11327018,-4.713605,191.90517,168.03922,100.028305,103.05469,99.3027,172.29846,145.175,164.86537
tcp,S0,S,Malicious,47778.07,2246.0762,0.014667864,0.9948515,57.084965,-0.095473826,9.152799,192.05347,167.98828,100.07267,102.90601,140.94604,151.98512,159.78447,80.04991
tcp,S0,S,Malicious,39822.55,397.70016,-0.020746991,2.5691614,174.91203,0.11400266,-2.7140446,192.00923,167.97662,100.0174,102.95013,138.9112,175.1292,96.05628,113.98487
udp,S0,D,Benign,43722.95,13899.615,-0.020957582,1.0573761,34.67932,-0.05511863,-8.523955,192.02019,168.0567,100.09142,102.90604,188.4232,95.67077,187.94922,74.455414
tcp,S0,S,Benign,48524.68,24377.414,0.081537984,0.99400926,59.341496,0.31896913,1.643621,192.08609,168.195,99.956345,103.04464,114.856255,165.89694,55.4387,141.20457
tcp,S0,S,Malicious,39452.406,53.398422,0.036914047,0.9763647,63.109364,0.00079559116,-2.5920124,192.0525,167.98479,100.025276,103.16372,60.268112,165.97827,100.85615,152.55649
tcp,S0,S,Malicious,46238.72,1394.4971,0.015384488,0.90253943,52.79733,0.14050984,-1.1507788,191.96013,168.05008,99.979004,103.05789,152.6945,77.75428,104.15363,130.04135
udp,S0,D,Benign,43786.03,11053.268,-0.06355522,0.98346454,40.191483,-0.09547007,-3.9629526,192.10158,167.9313,99.92395,103.03237,110.59059,172.35,103.89771,164.15141
tcp,S0,S,Malicious,50569.67,2398.4414,-0.0047738412,0.99698144,63.96573,0.08147645,2.0866184,192.01724,168.02979,100.05668,102.91355,141.52757,173.36055,131.15916,65.17123
udp,S0,D,Benign,44336.18,35711.82,-0.05083147,0.86943203,34.159805,0.015274557,8.2918,191.98767,167.96677,99.98473,103.03957,124.44885,173.70038,157.15843,150.83891
tcp,S0,S,Malicious,37500.062,7573.1406,0.03491708,0.942115,53.185825,0.041889604,5.2481008,192.04918,167.88704,100.09729,102.895294,188.5178,136.01614,201.26157,168.18307
tcp,S0,S,Benign,48839.156,863.5752,0.035782658,1.032568,77.83384,-0.13337483,-5.0652323,191.9988,167.94807,99.89054,103.10572,96.75318,183.48953,185.06369,60.94925
tcp,S0,S,Malicious,44654.38,10928.111,-0.0070237536,1.0157713,57.5884,0.093482815,-3.17836,192.1073,167.97942,100.00353,103.02107,64.539986,201.65346,181.46196,83.30581
udp,S0,D,Benign,43896.32,21535.662,0.025568133,0.96430737,42.068325,0.072935246,-13.977059,192.01701,167.98653,99.92218,102.93881,55.07941,126.287766,198.73372,62.358047
tcp,S0,S,Malicious,47994.54,407.56833,0.033665508,3.0092065,176.1168,-0.1547168,-14.77316,191.9744,168.0533,100.06523,102.98601,142.54448,148.76448,200.5938,86.57462
udp,S0,D,Benign,43825.81,5219.624,0.043445908,0.9479205,36.535892,-0.070372686,-12.076657,192.02618,167.96156,100.00104,103.087555,84.47829,135.43408,180.76918,67.3775
udp,S0,D,Benign,43501.36,2751.288,-0.057058044,1.0045635,36.491585,-0.054485735,-4.2042875,191.9289,167.88867,100.015045,103.04005,125.00071,163.90987,75.559204,200.85355
udp,S0,D,Benign,43600.465,22042.812,0.10374143,0.88803464,45.323357,0.052073505,-9.666301,191.96275,168.00058,100.02509,102.928154,67.931145,182.9121,134.45345,121.68262
tcp,S0,S,Malicious,42825.242,181.6953,0.012963098,1.0484542,51.07916,-0.13444449,3.9430456,192.0004,167.94594,100.09911,102.96595,178.8521,115.43831,184.09312,139.43973
tcp,S0,S,Malicious,52296.184,275.41696,0.023878725,2.3045373,170.73804,-0.01556353,-7.3355837,192.08337,167.89183,100.120926,102.94696,183.93077,103.92814,121.26396,77.87559
udp,S0,D,Benign,43286.41,20353.988,0.005866259,0.86058855,41.037758,0.09754931,-0.98985094,192.05032,168.03893,99.96627,102.93406,163.43394,171.4815,101.957565,93.34396
tcp,S0,S,Malicious,46597.57,-461.45706,0.032746054,0.9348702,59.86528,0.12735993,-3.6623964,192.1221,167.91115,100.003365,103.12886,156.61389,123.67698,154.81448,90.14695
udp,S0,D,Benign,43259.805,17117.48,-0.0099403225,0.92276,31.747843,0.0031064781,-8.838727,191.99751,168.06407,100.03511,102.88706,77.30655,183.1812,96.23848,81.58983
tcp,S0,S,Malicious,38515.645,-1113.8066,0.092294894,0.8183525,58.524162,-0.012527463,-8.17063,192.02873,168.01755,100.006645,102.90883,70.18204,171.83507,139.95,193.32837
tcp,S0,S,Malicious,38004.008,2592.1846,0.03490728,2.9056096,176.1168,-0.04521055,0.42140868,191.9911,168.10258,100.11581,102.86095,67.83238,73.80827,137.38249,79.163635
tcp,S0,S,Malicious,37502.434,525.1719,0.035954744,0.95532084,59.035664,-0.10523103,6.0624814,192.0883,168.03975,99.9154,103.06706,55.076412,73.67143,137.44186,98.68115
tcp,S0,S,Malicious,45082.56,2628.4521,0.061735705,0.9605594,64.224525,-0.16764809,-4.0881405,191.91414,168.03648,99.98376,103.03774,131.94922,164.0451,143.63942,165.4881
udp,S0,D,Benign,43870.7,16310.008,-0.08544156,1.0055858,40.007145,-0.021569412,-7.173766,191.99406,167.94997,99.95275,102.98859,165.01477,76.52277,81.64644,150.69373
tcp,S0,S,Malicious,49572.15,8370.29,-0.015772581,1.033599,58.42711,0.18371865,-7.9792414,191.98422,167.96283,99.95392,102.97922,79.60061,54.949753,110.96344,118.977234
tcp,S0,S,Malicious,41627.56,1282.3662,-0.00624187,1.0410719,60.61418,0.013979751,0.24896817,192.04008,167.96426,100.01697,102.970406,74.70977,53.920876,129.144,198.10643
tcp,S0,S,Malicious,49875.027,-1417.877,-0.03998444,2.8125095,176.01364,0.10884826,-12.457509,192.04007,167.94308,100.00016,103.03297,164.81195,110.482376,110.17236,96.0667
udp,S0,D,Benign,43826.707,29405.84,0.036803354,0.9148649,47.11267,-0.10622005,4.5402083,191.91302,168.00241,100.042274,103.11095,66.72837,184.19362,117.54635,144.56839
udp,S0,D,Benign,44257.12,24622.395,0.0131384805,1.0152757,48.65757,0.019674081,3.7449532,191.86212,168.00208,99.98535,103.06978,112.00689,156.14601,139.32635,88.48523
tcp,S0,S,Malicious,43047.586,8743.873,0.018293997,0.9765091,64.87823,0.043342527,-0.867897,191.99106,168.10802,99.973274,102.99797,155.90044,129.64859,54.03162,195.3717
udp,S0,D,Benign,43682.516,25118.438,-0.033000015,1.0300909,46.531956,-0.20196925,-8.865071,192.01915,168.00581,99.85417,103.05666,135.39308,77.14061,132.13765,89.039185
tcp,S0,S,Malicious,42696.152,9572.38,0.105496764,1.0431676,60.350937,0.051026683,-1.3788977,191.97531,167.90524,100.04316,102.9323,147.32147,174.692,80.49937,149.83775
tcp,S0,S,Malicious,52932.67,8236.628,-0.013309341,1.4283662,73.313515,-0.056464326,-10.245713,192.0858,167.98993,100.09168,102.964935,88.12899,65.60649,123.03574,196.90405
udp,S0,D,Benign,42722.38,27724.338,-0.027667064,1.0358232,40.548717,0.17663965,-10.449592,192.06943,167.86818,99.9839,102.90352,72.65882,79.11811,186.82086,185.25764
tcp,S0,S,Malicious,50491.99,1770.2246,0.028611355,2.8538737,176.08026,-0.057146113,-11.112065,191.98564,167.95059,100.04977,102.96833,115.55446,136.28899,104.74347,120.29427
udp,S0,D,Benign,44207.254,29480.525,-0.027708204,0.98841745,38.005444,-0.10365914,0.3801985,192.0819,167.85071,99.99172,103.11474,134.44765,90.34984,101.231766,94.02028
tcp,S0,S,Malicious,47277.027,8624.927,-0.031430826,2.7436614,176.1168,0.12815508,9.724092,192.0274,167.87018,100.19005,102.861145,140.14464,150.57848,124.206314,181.9428
udp,S0,D,Benign,44071.93,27767.934,0.045070227,1.0508679,40.560585,-0.01269227,-3.2210855,192.01712,167.88193,99.98992,103.004,159.09567,149.61012,167.95589,98.23108
tcp,S0,S,Malicious,48859.875,-196.5176,0.011871681,0.8866358,64.03018,0.011209014,0.28453067,191.90236,168.02248,99.993034,103.08038,188.7733,79.096436,131.45157,184.50302
udp,S0,D,Benign,44106.715,7399.5996,-0.014533108,0.95325387,40.60453,0.04503974,-0.4221439,191.94531,167.97643,99.89568,102.92784,172.54187,164.23154,173.49933,156.97757
tcp,S0,S,Malicious,50922.16,473.42966,0.03334833,3.0232558,176.1168,0.066496134,-13.406997,192.06853,167.81761,100.0219,102.83537,168.1545,142.81474,68.46488,103.6566
udp,S0,D,Benign,43624.215,6261.409,0.08362423,0.96982896,44.167004,0.0800037,3.9379702,191.90091,167.99452,99.954384,103.005905,82.42191,165.21788,92.1914,138.07756
tcp,S0,S,Malicious,47624.27,8780.87,0.0039633955,2.956135,176.1168,-0.031929728,-5.497304,191.96239,167.90732,100.18329,102.854,81.21015,103.43999,79.8155,142.67374
tcp,S0,S,Malicious,45731.613,983.7383,0.048442926,0.9795111,60.79788,0.06644951,-12.419679,192.02617,167.91049,100.01672,103.03072,132.0743,181.05557,71.035,160.7709
tcp,S0,S,Benign,50657.418,1788.5244,0.12690705,0.84076375,50.8474,0.17685565,-9.788377,191.9943,167.9698,100.11897,103.08455,133.44083,56.015594,54.031216,200.97493
tcp,S0,S,Malicious,52941.355,742.333,0.010629563,0.92436963,59.657326,-0.011818496,-3.993925,191.9264,167.998,99.95068,103.005714,116.33758,82.9082,68.28876,53.35974
tcp,S0,S,Malicious,50218.426,-1390.5586,-0.004706834,0.97976273,52.105736,0.070146345,-9.58137,192.0796,167.90155,100.00062,103.01892,91.894066,90.03301,99.74953,139.72847
tcp,S0,S,Malicious,43097.312,-98.34767,-0.05988369,2.9181912,176.1168,-0.0026509431,-4.055539,192.0953,168.0649,100.03433,103.04158,183.11794,86.337234,160.60605,61.8515
tcp,S0,S,Benign,42811.727,30806.256,0.014297518,2.6369958,174.64919,0.080577284,6.4679775,191.95763,167.98737,100.11576,102.95409,110.51383,68.56988,152.73344,131.45366
tcp,S0,S,Malicious,52362.434,3996.3096,0.03141466,0.9465113,62.69766,-0.2435375,-0.7652816,191.9644,167.9831,99.97571,102.996826,126.90341,131.1011,84.11791,158.07605
udp,S0,D,Benign,43549.33,5471.0,0.043989334,0.95089346,32.738747,-0.16482548,-10.538924,191.97775,167.89072,99.950966,102.980865,66.07189,85.84671,64.12915,55.543922
tcp,S0,S,Benign,51136.527,25565.566,-0.003831256,1.1146529,67.35977,0.15396023,-4.894065,192.00053,168.04192,100.08967,103.00099,164.77307,195.95161,182.26067,167.47981
udp,S0,D,Benign,44807.12,35996.336,0.045559164,0.9972356,35.90834,0.24617003,6.4331074,191.99916,167.87567,100.11124,102.934746,188.87257,54.00766,57.771015,77.774666
udp,S0,D,Benign,43871.305,15211.697,-0.06722942,1.055598,41.846546,0.049657788,-3.77044,191.98424,168.0127,100.040115,103.02405,164.01805,113.65688,70.28411,175.05557
udp,S0,D,Benign,44745.2,-313.4258,0.07262218,1.0243392,37.602577,0.13011853,-3.8928185,192.00613,168.0721,100.0324,103.09685,60.35779,198.61029,105.73151,110.08255
udp,S0,D,Benign,43971.965,17101.021,0.016296642,0.90279603,46.078907,-0.082684845,-4.3827267,192.0587,168.00883,100.059975,103.04544,153.18265,92.37952,75.04157,145.12851
tcp,S0,S,Malicious,37909.78,2379.7578,0.035998806,0.9677518,58.603897,-0.03250402,-0.16364665,192.08339,167.93504,99.91628,102.98196,55.228474,81.60111,137.15857,140.96884
udp,S0,D,Benign,44017.97,30825.72,-0.026192,1.041407,46.863277,-0.10246417,-8.116754,191.93971,167.9751,99.90131,103.069916,74.506996,70.104515,65.23974,122.75265
tcp,S0,S,Malicious,45623.883,2162.7021,0.013863428,0.9326562,58.273315,-0.058057588,-0.49271008,192.0868,167.97318,100.01733,102.92372,183.17218,156.35057,96.69947,63.199047
tcp,S0,S,Malicious,46200.035,4269.1094,-0.07974653,1.8468342,149.36975,0.00806916,-14.448159,192.12967,167.9184,100.05756,102.93485,176.30037,186.13803,131.83327,135.78433
tcp,S0,S,Malicious,52941.86,8271.858,-0.016852567,0.8414998,66.72353,0.058258403,1.4201546,191.9228,167.98758,99.95492,103.02969,110.44307,82.678375,93.26653,148.73413
tcp,S0,S,Malicious,46371.62,-1052.0,-0.008029605,0.9680256,62.525005,0.084067866,2.3318024,191.9558,168.0464,99.98185,103.1116,79.177666,154.07655,124.308815,196.69138
tcp,S0,S,Malicious,43277.234,9681.052,-0.068396285,0.9932029,61.31404,-0.0041483906,-7.1647654,192.0852,168.08429,99.97738,102.96748,163.92665,183.48831,187.99055,116.47385
udp,S0,D,Benign,43802.23,24034.666,-0.010937797,1.006501,38.750496,-0.13462074,-1.9382229,192.07027,167.94781,99.965485,103.02814,173.01945,119.03135,184.22961,159.06088
tcp,S0,S,Malicious,44231.113,897.917,-0.01758815,1.0454513,60.059948,0.17313534,-4.337764,192.05583,168.01009,100.01051,102.954796,155.83286,101.87843,166.24846,155.77222
tcp,S0,S,Malicious,42829.598,838.91895,0.026144968,1.0486066,54.228447,-0.060549017,-5.9751244,192.02817,167.9693,99.98694,103.028435,139.47981,95.94064,169.82997,53.359505
tcp,S0,S,Malicious,52052.902,8363.167,0.08578579,1.0371792,55.404655,0.16372922,3.9028454,191.99205,168.05286,99.99341,102.94215,158.137,119.31967,94.68051,100.481186
udp,S0,D,Benign,43725.45,29203.154,0.02060975,0.89223236,44.633835,-0.10233706,-3.3621721,191.9817,167.93953,99.99417,102.997696,75.37061,143.34227,55.44373,116.8507
udp,S0,D,Benign,43844.254,31122.2,0.0388409,1.1757268,40.148365,-0.11518495,4.6029706,192.00299,167.93185,99.949234,103.057205,106.95307,200.41772,64.07903,110.11947
tcp,S0,S,Malicious,50131.07,8797.913,-0.0073737805,0.9352442,59.56512,-0.00018076273,-10.463738,191.9094,168.06981,99.97516,103.00968,159.77727,195.13786,161.35518,69.313835
tcp,S0,S,Malicious,40087.027,-156.00392,-0.050146513,2.8908198,176.1168,-0.01927058,-3.9587727,192.01245,168.0508,100.15348,102.894066,174.37605,94.26472,75.93699,79.978325
udp,S0,D,Benign,43343.51,32242.941,-0.025458232,1.2577533,36.187675,-0.08846566,-0.3654556,192.03516,167.92313,99.9846,102.9248,108.788025,113.07101,72.68189,153.86206
tcp,S0,S,Malicious,41287.438,871.5156,0.09257022,1.0253322,60.736156,0.074110344,4.9409328,191.99855,167.90034,99.95958,102.948044,171.67322,95.58109,143.74329,76.703384
tcp,S0,S,Malicious,41823.562,355.48532,-0.036280986,3.0737514,176.1168,-0.116233006,-6.2770834,192.01987,167.91637,100.14899,102.93346,55.075863,109.65492,92.6595,187.76686
udp,S0,D,Benign,43233.86,25874.312,-0.03560303,1.1959838,36.391064,-0.19256096,0.27020457,192.1153,167.85347,99.976,102.987,87.13846,99.92536,165.98123,150.14673
tcp,S0,S,Malicious,39829.645,9449.27,0.033635132,2.9108887,176.03291,0.01620609,-10.505145,192.12708,167.9032,100.008354,103.02326,188.8729,76.63615,107.60818,193.71698
udp,S0,D,Benign,44223.21,15564.575,0.09101969,1.0106841,41.872192,-0.030972447,-6.621438,192.07208,168.03809,99.92127,103.09859,55.075863,124.09441,200.99583,173.2542
udp,S0,D,Benign,43680.98,32022.117,0.00609179,1.0167192,44.860027,0.058813583,-1.5710554,191.96834,168.04306,100.015785,102.97043,104.47666,140.54329,87.658936,92.72292
udp,S0,D,Benign,43591.074,15105.229,0.011969303,1.0338995,44.265556,0.05798002,-8.50302,191.96638,168.04597,99.96803,103.03527,134.65944,139.09683,97.64247,142.91692
tcp,S0,S,Malicious,52252.18,9305.348,-0.05021393,3.1633801,176.1168,-0.23898102,-8.319819,192.08754,167.9822,100.15243,102.94655,55.131847,137.55919,188.2792,200.82462
tcp,S0,S,Malicious,45118.54,6166.418,-0.010469855,0.8877409,66.10476,-0.07736701,3.1802802,192.066,167.96156,99.91932,103.033356,140.3713,111.92367,81.48679,118.473564
tcp,S0,S,Benign,49821.992,22372.057,-0.047993075,0.980159,56.096172,0.17786598,-15.021504,192.03432,167.98486,100.04169,103.08106,170.81706,68.11954,191.22131,144.61237
tcp,S0,S,Malicious,44849.195,-721.43555,-0.021133231,2.9805694,176.1168,-0.10792251,-8.980706,191.93053,167.93178,100.12795,102.91418,153.77982,53.920883,101.212296,184.6833
tcp,S0,S,Malicious,38097.496,795.4258,0.03688401,2.8172367,175.99806,-0.12731998,-10.201711,192.02975,167.96188,99.92929,102.932625,176.75366,94.350525,110.921265,166.19801
udp,S0,D,Benign,43983.035,18782.04,0.021503618,1.0221645,41.609905,-0.023173105,-4.149914,191.87283,167.98479,100.04696,103.015434,111.44975,122.89896,65.445274,130.28242
tcp,S0,S,Malicious,48431.824,8590.162,-0.051936213,0.9771796,58.06828,0.042009573,-8.094136,192.117,168.00937,99.96555,102.94189,98.00666,197.9457,116.74847,153.29068
udp,S0,D,Benign,43330.582,35996.758,-0.05672563,1.1000562,41.903355,0.12265763,10.209084,191.93355,167.93222,99.90955,102.98265,58.674236,81.77195,63.20303,195.10286
tcp,S0,S,Malicious,37548.555,8804.559,-0.021227991,0.9381862,54.444405,-0.019899365,-20.409225,192.10098,168.02444,100.12834,102.96295,174.96962,104.33518,123.51564,120.74475
udp,S0,D,Benign,44156.527,6471.8145,-0.02028978,0.99789524,43.083797,-0.03765739,-8.155162,192.00362,168.0135,99.93146,103.016624,104.817795,74.900055,76.54756,153.22052
tcp,S0,S,Malicious,49018.9,3176.6074,-0.0031493313,1.0378287,58.26424,0.23444295,-1.0026684,192.01778,167.9373,99.91255,102.91452,84.59678,194.26837,168.76338,74.149605
tcp,S0,S,Malicious,52600.19,-618.25977,0.033150524,2.9605036,176.11377,-0.10754372,-12.934649,192.0222,167.90776,100.08023,103.07906,141.7314,68.22241,100.377335,170.39905
tcp,S0,S,Benign,52036.445,2957.9932,0.01938686,0.9224294,62.372063,0.013538587,-15.768731,192.05238,167.92375,100.11933,103.18051,161.03188,180.2701,162.61247,84.4513
tcp,S0,S,Malicious,41534.582,1554.6426,-0.005849615,1.0201955,55.42876,0.046203915,5.611476,191.9715,167.94243,99.91131,103.11531,116.40656,134.8209,118.63251,106.21971
tcp,S0,S,Malicious,37493.49,457.5615,0.0008918231,0.9216854,64.84094,0.27591148,12.09794,192.0205,167.90605,99.96423,103.14339,55.075863,202.19785,62.306393,134.11697
tcp,S0,S,Malicious,37494.07,-279.16605,0.08095786,2.9713016,176.1168,-0.13166358,-3.0930376,192.04395,168.03197,100.15284,102.92992,81.37343,67.020226,60.228474,52.470467
udp,S0,D,Benign,44070.664,24491.154,-0.023189783,0.98816895,44.19486,-0.012175438,-6.7574015,191.96025,168.0527,99.96422,102.930984,68.49198,124.48968,114.74159,97.45875
tcp,S0,S,Malicious,52941.594,1491.6895,0.0060038404,1.055838,63.148354,-0.14726515,-2.5160685,192.03725,167.98666,99.96359,103.01617,62.237675,190.29024,55.63412,120.321304
tcp,S0,S,Malicious,37495.305,9371.866,0.08089213,0.84681755,59.114532,-0.17088555,-1.204689,192.1001,167.9719,99.99041,102.983,138.27641,118.11201,155.86662,58.310852
udp,S0,D,Benign,43838.055,21955.2,0.0073476806,0.81301236,38.55897,0.04900745,-4.858988,192.06636,168.02892,100.016014,103.03759,74.61925,168.65182,118.68041,108.07879
tcp,S0,S,Malicious,48462.85,8433.01,-0.057940423,2.9675555,176.1168,-0.15099685,-5.0941153,191.95288,168.00029,99.96248,102.92785,135.45978,88.358604,92.88923,186.218
